Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA.DD.AAVP.01A	0.0159249488532905	0	0.0117622414344528	0	0.104506690306392	0.190421157123232	0	0	0.0151492999641294	0	0.082950741536615	0.0313948638151561	0.0684308816178381	0.108950349190678	0.0867136411437554	0.0428413988566828	0.0111884763194547	0	0.220470952947605	0	0.00929435689071854	0	0.38	0.031238327717533	1.07741559817041
TCGA.DD.AAVQ.01A	0.0771481182636762	0.0303147792616522	0.0274936195118857	0.140658406299146	0	0.234154684749948	0	0	0.0716734513536553	0	0.00273207430808227	0.0242498573079504	0.0528760813675153	0.157891370891864	0.0665875083983136	0.0746306321143434	0.00658171386622407	0	0.0330077023057438	0	0	0	0.08	0.137497121416538	1.034729879415
TCGA.DD.AAVR.01A	0.0299926855974338	0.0018239206875989	0	0.0781625077887403	0	0.365662723820889	0	0	0.0243125368479253	0	0.0144357119273579	0.028197835388138	0.0444146800644312	0.0113883460946202	0.036534997097497	0.308583670635361	0.0253354179444434	0	0.0296264345580297	0	0	0.00152853154753359	0.2	0.0692768622887575	1.06901295517359
TCGA.DD.AAVS.01A	0.00379231215270862	0	0	0.178423449374254	0	0.224111038826324	0	0	0.0739870060722066	0	0.0102185727275723	0.058354994657458	0.0694518446337259	0.0632156192057703	0.0258231554781245	0.238505540786023	0.018093135834089	0	0.0360233302517443	0	0	0	0.76	-0.00784612319436446	1.10474511866948
TCGA.DD.AAVU.01A	0.00399917697855828	0	0	0	0.0724544481811733	0.039372920046442	0	0	0.0655786364742213	0	0.0571878514195667	0	0.00436018452594616	0.513978903137367	0.00371319867949597	0.189703892766114	0	0	0.0496507877911145	0	0	0	0.04	0.162423131380162	1.09022967027607
TCGA.DD.AAVV.01A	0.0688050527564495	0	0.0369561789762793	0.0372919071901404	0	0.221675529329718	0	0	0.06477716340543	0	0	0.0534468882181191	0.0464765982490517	0.121818173130149	0.126786357829443	0.15805920048548	0.0192688451167365	0	0.0446381053130028	0	0	0	0.14	0.0999347787234251	1.04945720232824
TCGA.DD.AAVW.01A	0.106202853659163	0	0.00610960732308627	0	0	0.548219205843527	0	0	0.0103100095506429	0	0.0637136393422411	0.00575002004596409	0.0583622969360297	0.100587748427756	0.0145318581914236	0.0432638953598581	0.00209988244565467	0	0.040848982874654	0	0	0	0.56	0.0203533316996898	1.10365940766245
TCGA.DD.AAVX.01A	0.196246186761897	0	0.00307963755487501	0	0.0170438927844734	0.234958957251827	0	0	0.00172828005269382	0	0	0.0723128068079474	0.0660084153002012	0.0242849579338143	0.110361178293182	0.212540640831641	0	0.00499462647468293	0.0564404199527647	0	0	0	0.66	0.00885230637756407	1.08770790903963
TCGA.DD.AAVY.01A	0.00542809468636251	0	0.0153364352234757	0	0.0611980419023476	0.162299359896944	0	0.00147212928693377	0.0130278813897936	0	0.0948573467497145	0.0674968629909813	0.0460821884419075	0.13007205830895	0.0604147785529849	0.00603805434087278	0.0126272296967036	0	0.312677899037385	0	0	0.0109716394946436	0.48	0.0269397125766535	1.09655006597609
TCGA.DD.AAVZ.01A	0.0399763249903259	0	0	0.00365657269305589	0	0.523335510539674	0	0	0	0	0.0217388435480477	0.0273904964476566	0.0343914186905545	0.0202696997853443	0.0350135264692691	0.275795160411156	0	0	0.0184324464249154	0	0	0	0.9	-0.0304667326115401	1.12118154602538
TCGA.DD.AAW0.01A	0.0424458994018856	0	0	0.0752796146838136	0.00232598653572122	0.278788477027652	0	0	0.0383150640612274	0	0	0	0.0770796500073589	0.338951682163188	0.0509959426485858	0.0506930305154326	0.00174099162915819	0	0.0378599593899349	0	0	0.00552370193604171	0.04	0.152304859480551	1.04489702753491
TCGA.DD.AAW1.01A	0.0110049179192642	0.00615036580631902	0.0202791645356843	0	0.0434495692403534	0.100807961961541	0	0	0.00999812678651585	0	0.000495100510959709	0.0783753249968501	0.127948749131529	0.153544463970061	0.0560687840886061	0.0686281532524445	0	0	0.309827185529893	0	0.00611543041948546	0.0073067018504928	0.38	0.0332468499768839	1.08644926589192
TCGA.DD.AAW2.01A	0.0179645612327481	0	0.00255627394223292	0	0.0106706456757966	0.415184945749951	0	0	0	0	0.0394779843903405	0.117289156470802	0.132929620687607	0.0715355609821817	0.0341378600789712	0.00725103014708767	0	0	0.151002360642281	0	0	0	0.78	-0.00988423318620231	1.11349600484392
TCGA.DD.AAW3.01A	0.00650573305158505	0	0	0.0108716778195243	0	0.231817170864785	0	0	0.0452585956886739	0	0	0.0988620822713673	0.10805389407077	0	0.0601951276030845	0.300910110229007	0	0	0.137525608401203	0	0	0	0.96	-0.0363354150584534	1.10506491647736
TCGA.ED.A459.01A	0.0795020217126765	0	0	0	0	0.0778965326655357	0	0.0497332102081888	0.03896952311704	0	0	0.0391082959928666	0.0126377465392822	0.147941043576671	0.0244378737107972	0.496840171345357	0	0.0104615993165511	0	0.0224719818150344	0	0	0.68	0.00643451610127689	1.12558894759138
TCGA.ED.A4XI.01A	0.0967294925179224	0	0	0.0706213097407449	0	0.242331784891657	0	0	0.0509516735497945	0	0.0495076976179079	0	0.067136388508573	0.0347308234740463	0.0946918252423261	0.293299004457028	0	0	0	0	0	0	0.7	0.00405183875629279	1.09319280691969
TCGA.ED.A5KG.01A	0.183415944780015	0.0238032007869562	0.0200212113315252	0.134568559918489	0	0.352744409828316	0.0111210222999826	0	0.00239140913396935	0	0.0319679734966373	0	0.00974745472859871	0.0777263215186461	0.0786057895324716	0.0738867026443933	0	0	0	0	0	0	0	0.493350384687862	0.869042420827982
TCGA.ED.A627.01A	0.0524307751794984	0	0.0319373382046439	0.200025874504336	0	0.333935328419887	0.0052425509280201	0	0	0	0	0.0171451992760375	0.0780714832475651	0.060997831920263	0.122130165855805	0.0853869205632424	0.00865592598915478	0	0.00404060591154682	0	0	0	0.14	0.10137476633462	1.0678631642473
TCGA.ED.A66X.01A	0.0610219191857142	0	0.0231066845489864	0.0299136787593554	0	0.141545437209204	0	0	0.0483956616634299	0	0.0106341750870978	0.00868073635902215	0.0449341561964123	0.282074594168792	0.0279334387649681	0.27959462516845	0.0203355804894157	0	0.0218293123991528	0	0	0	0.04	0.154001251518632	1.04611368976142
TCGA.ED.A66Y.01A	0.0253784619391721	0	0	0	0	0.290374178497089	0	0.034259187640895	0.086968859852361	0	0	0.00437441763367707	0.0369377015957803	0.339914960595066	0.0225012223463297	0.104299115102834	0	0	0.0549918947967957	0	0	0	0.2	0.0740554170700994	1.08271361780714
TCGA.ED.A7PX.01A	0.0537430206689429	0	0	0.031992129414744	0	0.10695249536123	0	0	0.080998121941435	0	0	0.0777933647314147	0.00401730418477833	0.199346458633526	0.0527021056068516	0.321429233227521	0	0	0.0487500997647647	0	0	0.0222756664647914	0.14	0.102234183894042	1.0637068491236
TCGA.ED.A7PY.01A	0.0928691670851632	0	0	0.121134464175564	0	0.115150742579198	0	0	0.0582801144128519	0	0	0.120389973243031	0.05340061353126	0.101634270044762	0.0490037419358945	0.205653708514676	0	0	0.0824832044776	0	0	0	0.84	-0.022386612625631	1.10313758056785
TCGA.ED.A7PZ.01A	0.232465234985871	0	0.0269387080358182	0.116197744000016	0	0.190435131379716	0	0.00584685914889086	0.110603039433101	0	0	0.0562427204305926	0.104214248216505	0.115846318096865	0.000210560270725941	0.029918789468129	0	0	0.00479597081313903	0	0	0.00628467572063049	0.82	-0.0182098746210032	1.10872491138903
TCGA.ED.A7XO.01A	0.0421485661472505	0	0.157621419235091	0.0902843031040026	0	0.14734262767146	0	0	0.032382965019014	0	0	0.0689869066176119	0.0343821795139337	0.00202027942080428	0.0420038450323433	0.288065456107509	0	0	0	0.0665204435306273	0	0.028241008600353	0.78	-0.010036573492019	1.08040533304233
TCGA.ED.A7XP.01A	0.0211180949991195	0	0.00406273777422296	0	0	0.382249299567957	0	0.00224663335852263	0.0232458552454601	0	0.0177953334353733	0.0436958608803734	0.0668345877835391	0.201296292926625	0.0336382893048116	0.0402178554003156	0.00631928812052953	0	0.157279871203151	0	0	0	0.36	0.041949645915784	1.07650140359553
TCGA.ED.A82E.01A	0.0783859129049504	0	0.00363411031452623	0.0185599606121265	0	0.240653660508093	0	0.003575321542118	0.0760280137266646	0	0	0.104894889813033	0.0750583983687667	0	0.00606506161786194	0.338127499446725	0	0.00647925258678794	0.0461992120829688	0	0	0.00233870647537811	0.04	0.16049495627494	1.02694900769441
TCGA.ED.A8O5.01A	0.0590907110300582	0	0	0.199948648500376	0	0.288333306231334	0	0	0.0183185831198572	0	0.0763596918899464	0.0451030517578794	0.0650718374638361	0.0366736045495497	0.0574118637977039	0.111022210029827	0	0	0.042666491629632	0	0	0	0.92	-0.0333207848062065	1.13195092558732
TCGA.ED.A8O6.01A	0.0802373889309631	0	0	0.0175490581846624	0	0.246798193841008	0	0	0.136307482113672	0	0	0.0849079571861848	0.0227113905094354	0.105661570939823	0.0521259976523248	0.188162982027959	0.0161443003505265	0	0.0493936782634402	0	0	0	0.42	0.0283532919929099	1.08006147152197
TCGA.ED.A97K.01A	0.0638859905927597	0	0.0627438627749732	0	0	0.22490375007803	0	0.00356527020303604	0.0771105271363604	0	0	0.0783679383105562	0.0197891032099403	0.255529114341912	0.0122644114648093	0.157580496245908	0	0	0.0413285761800881	0	0	0.00293095946162659	0.12	0.121027355323634	1.04519606498514
TCGA.EP.A12J.01A	0.0483418267753099	0	0.00619547397653642	0	0.0859136016721627	0.0496373542450778	0	0	0.0133268533134157	0.0559433321755297	0.0136008486348707	0.0855776846375734	0.123281022589806	0	0.121989092061825	0.259459688992071	0	0	0.136733220925821	0	0	0	0.76	-0.00891921334333752	1.10029634134369
TCGA.EP.A26S.01A	0.0686095046312911	0	0.00493624862507428	0.0571454700401091	0.00117726405928872	0.0520621571852236	0	0	0.0100300969235942	0	0.0991953764307892	0.0400872255264276	0.058732593603457	0.124725778315571	0.0748153527255288	0.329524909679048	0.0027330782724203	0	0.0762249439821764	0	0	0	0.62	0.0144815884722594	1.09567960542384
TCGA.EP.A2KA.01A	0.0985464965994379	0	0.0570169846115406	0.202386244381739	0	0.167659525442721	0	0	0.0702374051129541	0	0	0.059034567451474	0.0279806971999403	0.0683044107317828	0.0737958693000134	0.130300266337149	0.00829699742532159	0	0.0257442686396745	0	0	0.0106962667662516	0.54	0.0240808052753779	1.08377866013669
TCGA.EP.A2KB.01A	0.0398048400576929	0	0.00910581782297946	0.0598227223022003	0	0.296196822351782	0	0.0278556521326398	0	0	0	0.0953792724703827	0.0218391390498377	0.080947584680132	0.0782534627062951	0.232403148069864	0	0	0.0573551368149461	0	0	0.00103640154124802	0.94	-0.03337240433647	1.1114134749658
TCGA.EP.A2KC.01A	0.0764745541675964	0	0.00427314866799646	0	0	0.152698004379334	0	0.0435303200314734	0.0279446615808672	0	0	0.0403845779868314	0.0664789771245933	0.137848827442179	0.114332652386642	0.273711168597472	0	0	0.0623231076350155	0	0	0	0.22	0.066573988449895	1.06847288827901
TCGA.EP.A3JL.01A	0.0578701827467511	0	0	0.0953654860257415	0	0.18303500862347	0	0	0.0753014106778077	0	0.0190060360831419	0.0370193995506924	0.0554970730275131	0.0414155658458205	0.161498095895881	0.222555979041966	0	0	0.0514357624812148	0	0	0	0.3	0.0528768284629078	1.08138991623174
TCGA.EP.A3RK.01A	0.0557114556106013	0	0.105210476445614	0.0486485301026697	0	0.157161893395076	0.0025639179508022	0.0140476386937216	0.0378332436782474	0	0	0.0498921603725915	0.0555640365030771	0.110148284075928	0.0606510754301697	0.246226888547611	0.010262669922239	0	0.0460777292716517	0	0	0	0.14	0.0903130954618786	1.04181746945704
TCGA.ES.A2HS.01A	0.0017125964003108	0	0.00481932784815374	0	0.0739340233274713	0.173889968612161	0	0	0.0291730630585116	0	0.100975533670895	0	0.0872304951642452	0	0.0189373771557601	0.361769119355744	0	0	0.147558495406746	0	0	0	0.92	-0.0326294794140383	1.10104636161341
TCGA.ES.A2HT.01A	0.0566936406207788	0	0.0718311856568978	0.0365390743147994	0	0.101832594193928	0	0.0153450476261249	0.114017876390154	0	0	0.0593783474400303	0.0298454075474618	0.110671552584183	0.0602810049265108	0.310536318859584	0	0	0.0330279498395471	0	0	0	0.66	0.00829127423552838	1.08276403839145
TCGA.FV.A23B.01A	0.048128794995719	0	0	0.0876864717690955	0	0.305943558947086	0	0	0.0235549845706963	0	0.0765844840529321	0.0011871762513729	0.0588768416089076	0	0.0795096785982464	0.284102946193603	0.032578094291289	0	0.00184696872105233	0	0	0	0.82	-0.0187220947514726	1.10579169074152
TCGA.FV.A2QQ.01A	0.0173542142366242	0	0.0134386911885577	0	0.0109280288894664	0.208029774909943	0	0	0	0.0418624750274488	0	0.0043795455867228	0.0667955081965728	0.194010745480671	0.116035932944559	0.183922234932065	0.00417264073477057	0	0.139070207872599	0	0	0	0.34	0.0472278558252452	1.07821846526432
TCGA.FV.A2QR.01A	0.119885444486397	0	0.00325929979441904	0.0643034623227053	0	0.0229827406091414	0	0.0201765230323964	0.0383722386349431	0	0.0243962185684082	0.0321150945031762	0.00214708015072582	0.219954921903076	0.183019063489365	0.217308783691796	0	0	0.0347509479624887	0	0	0.0173281808509609	0.14	0.0954119440311857	1.08239293891323
TCGA.FV.A3I0.01A	0.0749964532947585	0	0.127726574230189	0	0.0245045767895405	0.153049566131039	0	0.00791483717226763	0.0812235459548544	0	0.0348356571243455	0.0709750555671621	0.0451357990455814	0.357325675492223	0	0.0171495317838953	0	0	0.0024844371861005	0	0.00267829022804246	0	0.26	0.0589255808034267	1.0796809010215
TCGA.FV.A3I1.01A	0.0075835213580607	0	0.00991537128457886	0	0	0.271813990767917	0	0.00685589666332069	0.117820532143296	0	0.00679276276783123	0.0317399605086776	0.0421936835745727	0.308323606751323	0.0557230571242081	0.0406845381352478	0.00632510234622019	0	0.0910674593290081	0	0.00316051724573799	0	0.04	0.149342623776817	1.03842987183404
TCGA.FV.A3R2.01A	0.0294966826894567	0	0	0	0.0333893856521779	0.427877095147866	0	0	0.0378292760037889	0	0.0690377493908922	0	0.0796985857251679	0.17532929711485	0.0249359442821665	0.0230472455754234	0.00824260414282359	0	0.0838097694005287	0	0	0.00730636487485753	0.74	-0.00491382271854153	1.10207959402113
TCGA.FV.A3R3.01A	0.0388422351994874	0	0.0111175772169345	0.0210920987107701	0	0.396682557408358	0	0	0	0	0.0335708832687964	0.0396062248653769	0.0341492251655809	0.0746356567115624	0.0233680918615201	0.289441672566059	0	0	0.0374937770255543	0	0	0	0.7	0.0036218621579141	1.09579568261761
TCGA.FV.A495.01A	0.0331848588219685	0	0.0125329095190419	0.0308151545988146	0	0.196743518876744	0	0	0.0723767623300315	0	0.0060393904400747	0.0486206416481994	0.12492118471547	0.059176254122217	0.0973160910534359	0.188235939797703	0.00626434928012958	0	0.12377294479617	0	0	0	0.36	0.0425451842209734	1.06546687423894
TCGA.FV.A496.01A	0.00778433649984756	0	0.00188281551069533	0	0	0.345746562034138	0	0.00719537937418324	0.0028151242463842	0	0.0556481638623637	0.047459096333452	0.122108707483169	0.139998902404414	0.0423001548083067	0.0577212330569886	0	0	0.162822976410098	0	0	0.00651654797595974	0.36	0.043220738459885	1.07242951155779
TCGA.FV.A4ZP.01A	0	0	0	0.131790125453032	0	0	0	0.0170980231745085	0.14148417457599	0	0	0.0618737574354637	0.0189527532767355	0.31386995728336	0.0244848755508283	0.243756489742574	0	0	0.0466898435075075	0	0	0	0.2	0.0691044354085454	1.093052353607
TCGA.FV.A4ZQ.01A	0.0624468226310066	0	0.184799570629088	0.175430752480045	0	0	0.00521558766855764	0.044834489651117	0.0207481500751202	0.00473946027262901	0	0.0869163078483575	0.0579776380608283	0.0546544832211823	0.116206724176638	0.103558795544092	0	0	0.0824712177413393	0	0	0	0.12	0.107553123824149	1.03778951146097
TCGA.G3.A25S.01A	0.101441041962692	0	0	0.0263945166599772	0	0.161446812711551	0	0	0.0989786520027024	0	0.0702688481400667	0	0.0611707430540356	0.0865575988877765	0.00896036527420935	0.357992426319982	0	0	0.0225117246354405	0	0	0.00427727035156718	0.76	-0.00829886839042096	1.09696909213738
TCGA.G3.A25T.01A	0.0443562223167535	0	0.00201225820216614	0	0	0.17857310916871	0	0	0.0567960403361993	0	0	0.127959622878967	0.0252684561315266	0.336459316643574	0.00761041366008727	0.16392399851844	0	0	0.0522025937831679	0	0	0.00483796836040801	0.04	0.15171141675333	1.05342522425223
TCGA.G3.A25U.01A	0.0793879537518562	0	0	0	0	0.175179931783972	0	0.00349569927521501	0.0685513403198191	0	0.00737671144400049	0.0575128711028658	0.193708547970614	0.00931997654464184	0.0953463777098501	0.131096875237179	0	0	0.158377254337534	0	0	0.0206464605224527	0.86	-0.0259276082666204	1.09433342207225
TCGA.G3.A25V.01A	0.0457435141633764	0	0	0.0485080717380188	0	0.274836571274205	0	0	0.000692348747108553	0	0	0.0643142877995296	0.109859500973618	0.118005543986246	0.158450269077141	0.0683945870486476	0.0196486454568411	0	0.0915466597352679	0	0	0	0.2	0.0753942988548079	1.06951701878223
TCGA.G3.A25X.01A	0.00857913652112828	0	0.00364464854087356	0	0	0.231024497759734	0	0	0.096112174316994	0	0.0471233270665859	0.0612342005835098	0.0248411453521446	0.0403608355808826	0.0225210365121052	0.349271768196348	0	0	0.0938685383108257	0	0	0.0214186912588675	0.14	0.0950241387073622	1.05363624386671
TCGA.G3.A25Y.01A	0.0211827479431978	0	0	0.0290022674522962	0	0.417345238826452	0	0	0.0257070316595384	0	0.0125650257315297	0.0289246013838752	0.0501255847893274	0.0226035613439165	0.104121338850384	0.235494252082662	0	0	0.0529283499368204	0	0	0	0.38	0.0320665947395738	1.08683764745083
TCGA.G3.A25Z.01A	0.0498274925899432	0	0.0040348432014764	0.0203183368924394	0	0.166965859366133	0	0.0149112429044836	0.0511887782619842	0	0.0823329252755915	0	0.0295934515252497	0.0755260723757855	0.0401570065099539	0.40989380889503	0.0150148773287935	0	0.0402353048731355	0	0	0	0.38	0.0324033930404172	1.08382421140456
TCGA.G3.A3CG.01A	0.0268540235455167	0	0	0	0.0201046892842728	0.398116766569349	0	0	0	0	0.0250439372047965	0.0372687455097361	0.0492053113243406	0.0987491658611523	0.218297279632407	0	0.0243965940648434	0	0.0861117384903723	0	0	0.0158517485132136	0.48	0.0270870966631	1.11810531660938
TCGA.G3.A3CH.01A	0.0402624888277302	0	0.0123899703302566	0.0367815367243851	0	0.398767769944194	0	0	0	0	0.0124842611614633	0	0.033809902341983	0.0719559041614054	0.053084644961127	0.132300705691996	0	0	0.20816281585546	0	0	0	0.72	-0.00302559085161178	1.09161377550237
TCGA.G3.A3CI.01A	0.0419578892135045	0	0.0145324800264756	0	0	0.25213454498971	0	0	0	0	0.19166916724483	0	0.175800987145448	0.0677220837726854	0.0638612080949178	0.070886384366519	0.00248986003667795	0	0.115371621218992	0	0.00357377389023933	0	0.68	0.00669952058623976	1.0876008219195
TCGA.G3.A3CJ.01A	0.0352199834718721	0	0.00699787178377845	0	0	0.198451424761338	0	0.0278129351559649	0.0123952533768995	0	0.0272528985185455	0.0407572850178307	0.0910090152840198	0.116861809147441	0.0590922179176851	0.206572046845956	0	0	0.177577258718669	0	0	0	0.62	0.0154626670900404	1.07708941566936
TCGA.G3.A3CK.01A	0.0457888476316477	0	0.00824205672867209	0.0973873186520091	0	0.216434345555061	0	0	0.0018367350038487	0	0	0.0463216936415621	0.0602979685373515	0.129952376346865	0.151269491947005	0.112962750219245	0	0	0.108429345046889	0	0.0210770706898437	0	0.3	0.0561318933967604	1.07516495401184
TCGA.G3.A5SI.01A	0.0356376571949155	0	0.00532236815639809	0.032582941908188	0	0.106336910399611	0	0.0390960601076457	0.0151542527539531	0	0.0208040928675536	0.0626366782592565	0.0913275970464876	0.0010964528069708	0.0294226296880441	0.449726697994675	0	0	0.105924511502679	0	6.50967012045414e-05	0.00486605261241664	0.98	-0.0509802274028753	1.11893132253828
TCGA.G3.A5SJ.01A	0.0364061337777497	0	0.0513432598946953	0.0345688165177395	0	0.29604478934695	0	0	0.000578777495101059	0	0	0.00266785685452169	0.0228669567650308	0.284246612170805	0.14629802552938	0.0667391028091091	0.0136469386234932	0	0	0.0180977916648886	0	0.026494938550536	0.04	0.166454395843106	1.04043470866812
TCGA.G3.A5SK.01A	0.082578441502509	0	0.0238073610654795	0.0234224866522775	0	0.315530508551752	0	0.00976537637342121	0.0021385747601385	0	0.113869033943245	0.0411983650676194	0.0426114965451112	0.0255241197812235	0.088639059604242	0.190195806717738	0	0	0.0407193694352427	0	0	0	0.74	-0.00641752555319085	1.09933688070562
TCGA.G3.A5SL.01A	0.0217925441003485	0	0	0	0.0574341004211107	0.317624466583413	0	0	0	0	0.0734861045945668	0.00447371537957165	0.0682180197022458	0.136121542072285	0.0788982135510465	0.0366651891905223	0.00341526453192117	0	0.200263293789683	0	0	0.0016075460832854	0.36	0.038471943239745	1.07615152031613
TCGA.G3.A5SM.01A	0.0561436854587472	0	0.0333610759036042	0	0	0.145966521673787	0	0	0.082430317763905	0	0.00445938917474955	0.0236643024293051	0.026392021703822	0.262159110047627	0.12844863638039	0.16821552982925	0.0124102872915999	0	0.0563491223432126	0	0	0	0.08	0.137433630260126	1.04637582045712
TCGA.G3.A6UC.01A	0.01595623367863	0	0	0	0.0612396256559367	0.175684042503427	0	0	0	0	0.0977047871094072	0.0796169608877861	0.0851362993114679	0.119881663026934	0.0723334703973103	0.0306241261932987	0.00307544196245322	0	0.258747349273348	0	0	0	0.72	0.000165812351948126	1.10371217104562
TCGA.G3.A7M5.01A	0.0407671184178215	0	0	0	0	0.245738130207078	0	0	0	0.158860337221726	0.0752302434830118	0	0.11896711488815	0.151680594051496	0.0643278771274556	0.0541151318832523	0	0.0125338934266812	0.0777795592933285	0	0	0	0.54	0.0215595163793675	1.0902235358237
TCGA.G3.A7M6.01A	0	0.0399306103049681	0	0.0528740787857707	0	0.385077939037651	0	0	0.0388127233245842	0	0	0.0502389774020524	0.0369596181019231	0.114804856436479	0.0740360016255882	0.183719650328297	0	0	0.0235455446526855	0	0	0	0.36	0.0407520597797879	1.08475533266902
TCGA.G3.A7M7.01A	0.0838617760390843	0	0	0.0441418221799518	0	0.174136072234381	0	0	0.073565096988099	0	0.044247340113276	0.0234458271702698	0.0084968439756514	0.191052721815179	0.040749177878566	0.29248424736008	0	0	0.0238190742454613	0	0	0	0.84	-0.0204201714479908	1.11007480747331
TCGA.G3.A7M8.01A	0	0.00109656783358081	0	0	0	0.331840142699324	0	0	0	0	0.0403271182564778	0.0943027710325591	0.0748136213656013	0.0265326209455172	0.00948793823285935	0.302335647940932	0	0	0.119263571693148	0	0	0	0.96	-0.0354159758204964	1.11195405525802
TCGA.G3.A7M9.01A	0.171321235277292	0	0.0322841152810905	0.083962312395143	0	0.0535465483968015	0	0.0227139120844033	0.0609708901360944	0	0	0.0482805583450616	0.00906174174458105	0.405492438265738	0.026062746387047	0.0289574067733324	0	0	0.0573460949134153	0	0	0	0.34	0.0499521274701978	1.09504855370337
TCGA.G3.AAUZ.01A	0.0354827004405796	0	0.0195867187270779	0	0	0.337014042675416	0	0	0.0346588020506341	0	0	0.0203350831318001	0.0536143196992468	0.041697839435355	0.0992829149424674	0.222977592081627	0.00354547561393613	0	0.13180451120186	0	0	0	0.68	0.00674578239500348	1.08182136133666
TCGA.G3.AAV0.01A	0.011424126656391	0	0.00896684853814694	0	0.0701632342737856	0.224566919561054	0	0.0421023501957913	0.0036645509556503	0	0.186297243247159	0	0.119072070362771	0.0658844273456702	0.0890373592609867	0.0603929036455524	0.00554678426875099	0	0.112881181688291	0	0	0	0.84	-0.0240984057246851	1.10542506916829
TCGA.G3.AAV1.01A	0.144614546658365	0	0	0	0	0.119778989002967	0	0	0.0442902137376784	0	0.0122562155972743	0.0226236607996957	0.0185314232449623	0.105376814584655	0.0510500265982101	0.420580299937634	0.052661471717816	0	0.00823633812074205	0	0	0	0.62	0.0157072712699425	1.10131927901907
TCGA.G3.AAV2.01A	0.0796130791545045	0	0	0	0	0.110096508323811	0	0	0.00246375091760179	0	0.0702705941996693	0.0595290685815033	0.0732778247202205	0	0.0166382060143791	0.401234558440098	0	0	0.186876409648212	0	0	0	0.84	-0.0210529283110408	1.10561312857944
TCGA.G3.AAV3.01A	0.0247821050365477	0	0.113137950183511	0.224150555044289	0	0.0365849881620011	0.000806059692970463	0	0.0678307223718352	0	0	0.0758912713092265	0	0.227363070603316	0.0743241007697772	0.069887006270609	0.000822597211439018	0	0.0844195733444779	0	0	0	0.1	0.122579736599813	1.0427802904181
TCGA.G3.AAV4.01A	0.191515381908269	0	0.0232827763636832	0	0.0181709121252248	0.118778059395262	0	0	0	0.0652833834038244	0	0.0635836857362132	0.0951743280623721	0	0.0713828175770282	0.299795379215089	0	0.030064787100472	0.0229684891125617	0	0	0	0.9	-0.0314234028601787	1.10244224808316
TCGA.G3.AAV5.01A	0.248055036401172	0	0	0	0	0.276146496822402	0	0.00999383535879957	0.0987246686987955	0	0	0	0.0583497098842488	0.0696618160668584	0.0225142938353559	0.107668168329156	0	0	0.108885974603212	0	0	0	0.8	-0.0128783480580883	1.09304535739882
TCGA.G3.AAV6.01A	0.0189928738372943	0	0.00140687625732745	0	0	0.193239164621528	0	0.011578796794299	0.140772016911682	0	0.0886027370600914	0.0167200870224654	0.0758910655169743	0.379616969653159	0.0116408388058172	0.000470585524125016	0	0	0.0569320308180783	0	0	0.00413595717715965	0.38	0.0346860026181573	1.10167024682194
TCGA.G3.AAV7.01A	0.0387181767024898	0	0.00146754566395845	0	0	0.277100823375379	0	0.015104350203722	0.0308000029192301	0	0.0550280673611256	0	0.02150573620298	0.511836199643387	0.00430898371196507	0	0	0	0.0435052664317488	0	0	0.000624847784013969	0.04	0.161248430805998	1.07085278051019
TCGA.GJ.A3OU.01A	0.0041297727385027	0.00391250816846168	0	0.021973577388253	0	0.220657052153776	0.00182252059690385	0	0.00755164472526697	0	0.021286662844355	0.00540961513780584	0	0.432635927662926	0.0509751227137609	0.179746443961655	0.00540895868688546	0	0.0444901932214481	0	0	0	0	0.583966173474829	0.811640976814524
TCGA.GJ.A6C0.01A	0.0307267589999365	0	0.00405766329929753	0	0	0.143621780814977	0.000382333102292563	0	0.0214129194034631	0	0.0445732029599426	0	0	0.554255551442433	0.0853211824329212	0.056041597378332	0	0	0.0381052658829917	0	0	0.0215017442834128	0.04	0.202261495593067	1.06753426397098
TCGA.GJ.A9DB.01A	0.0354403440450886	0	0.0244329236779828	0.0501003255662274	0	0.251863475119113	0	0	0	0	0.0524442724974706	0	0.0502634383122498	0.112971618912047	0.0561419482906313	0.303149783837902	0.0178011184900194	0	0.0315103026991193	0	0	0.0138804485521488	0.6	0.0186642667939973	1.08409998952222
TCGA.HP.A5MZ.01A	0.0111136994495484	0	0.00695780318886941	0.0533596241617046	0	0.281896384539852	0	0	7.89526758031617e-05	0	0	0.0453777558286358	0.0285345923398911	0.109256160545182	0.130911148532744	0.180110156122734	0.0145694182303211	0	0.137208864199553	0	0	0.000625440185162056	0.16	0.0856296235532002	1.06052276236876
TCGA.HP.A5N0.01A	0.0101527106785971	0	0.0071482369468224	0	0.00416479242040231	0.136926818600185	0	0.0144849066461843	0.0126478475554142	0	0.0600603579633891	0.103829852297024	0.169709202677463	0.112827984645539	0.0496805851369096	0.0508732782022875	0.0025956287834423	0	0.264897797446341	0	0	0	0.62	0.0144615379544163	1.09511995589751
